2014-11-25 07,부산 기장군,기장읍,221231,0.003,0.3,0.036,0.018,10,
2014-11-25 08,부산 기장군,기장읍,221231,0.003,0.3,0.033,0.019,12,
2014-11-25 09,부산 기장군,기장읍,221231,0.004,0.4,0.027,0.022,12,
2014-11-25 10,부산 기장군,기장읍,221231,0.004,0.4,0.025,0.022,15,
2014-11-25 11,부산 기장군,기장읍,221231,0.004,0.5,0.026,0.022,20,
2014-11-25 12,부산 기장군,기장읍,221231,0.004,0.3,0.028,0.021,24,
2014-11-25 13,부산 기장군,기장읍,221231,0.004,0.5,0.029,0.02,32,
2014-11-25 14,부산 기장군,기장읍,221231,0.004,0.5,0.032,0.019,49,
2014-11-25 15,부산 기장군,기장읍,221231,0.003,0.6,0.034,0.019,42,
2014-11-25 16,부산 기장군,기장읍,221231,0.003,0.6,0.034,0.018,36,
2014-11-25 17,부산 기장군,기장읍,221231,0.003,0.4,0.033,0.019,38,
